Month,Day,Period,Profile
5,21,18,9.40E-05
5,21,19,9.27E-05
5,21,20,8.94E-05
5,21,21,7.98E-05
5,21,22,6.07E-05
5,21,23,3.90E-05
5,21,24,2.93E-05
5,22,1,2.62E-05
5,22,2,2.62E-05
5,22,3,2.64E-05
5,22,4,2.94E-05
5,22,5,4.70E-05
5,22,6,9.12E-05
5,22,7,0.000114199
5,22,8,8.96E-05
5,22,9,6.32E-05
5,22,10,4.98E-05
5,22,11,4.53E-05
5,22,12,4.58E-05
5,22,13,4.38E-05
5,22,14,4.34E-05
5,22,15,5.06E-05
5,22,16,7.36E-05
5,22,17,9.17E-05
5,22,18,9.40E-05
5,22,19,9.27E-05
5,22,20,8.94E-05
5,22,21,7.98E-05
5,22,22,6.07E-05
5,22,23,3.90E-05
5,22,24,2.93E-05
5,23,1,2.62E-05
5,23,2,2.62E-05
5,23,3,2.64E-05
5,23,4,2.94E-05
5,23,5,4.70E-05
5,23,6,9.12E-05
5,23,7,0.000114199
5,23,8,8.96E-05
5,23,9,6.32E-05
5,23,10,4.98E-05
5,23,11,4.53E-05
5,23,12,4.58E-05
5,23,13,4.38E-05
5,23,14,4.34E-05
5,23,15,5.06E-05
5,23,16,7.36E-05
5,23,17,9.17E-05
5,23,18,9.40E-05
5,23,19,9.27E-05
5,23,20,8.94E-05
5,23,21,7.98E-05
5,23,22,6.07E-05
5,23,23,3.90E-05
5,23,24,2.93E-05
5,24,1,2.62E-05
5,24,2,2.62E-05
5,24,3,2.64E-05
5,24,4,2.94E-05
5,24,5,4.70E-05
5,24,6,9.12E-05
5,24,7,0.000114199
5,24,8,8.96E-05
5,24,9,6.32E-05
5,24,10,4.98E-05
5,24,11,4.53E-05
5,24,12,4.58E-05
5,24,13,4.38E-05
5,24,14,4.34E-05
5,24,15,5.06E-05
5,24,16,7.36E-05
5,24,17,9.17E-05
5,24,18,9.40E-05
5,24,19,9.27E-05
5,24,20,8.94E-05
5,24,21,7.98E-05
5,24,22,6.07E-05
5,24,23,3.90E-05
5,24,24,2.93E-05
5,25,1,2.62E-05
5,25,2,2.62E-05
5,25,3,2.64E-05
5,25,4,2.94E-05
5,25,5,4.70E-05
5,25,6,9.12E-05
5,25,7,0.000114199
5,25,8,8.96E-05
5,25,9,6.32E-05
5,25,10,4.98E-05
5,25,11,4.53E-05
5,25,12,4.58E-05
5,25,13,4.38E-05
5,25,14,4.34E-05
5,25,15,5.06E-05
5,25,16,7.36E-05
5,25,17,9.17E-05
5,25,18,9.40E-05
5,25,19,9.27E-05
5,25,20,8.94E-05
5,25,21,7.98E-05
5,25,22,6.07E-05
5,25,23,3.90E-05
5,25,24,2.93E-05
5,26,1,2.62E-05
5,26,2,2.62E-05
5,26,3,2.64E-05
5,26,4,2.94E-05
5,26,5,4.70E-05
5,26,6,9.12E-05
5,26,7,0.000114199
5,26,8,8.96E-05
5,26,9,6.32E-05
5,26,10,4.98E-05
5,26,11,4.53E-05
5,26,12,4.58E-05
5,26,13,4.38E-05
5,26,14,4.34E-05
5,26,15,5.06E-05
5,26,16,7.36E-05
5,26,17,9.17E-05
5,26,18,9.40E-05
5,26,19,9.27E-05
5,26,20,8.94E-05
5,26,21,7.98E-05
5,26,22,6.07E-05
5,26,23,3.90E-05
5,26,24,2.93E-05
5,27,1,2.62E-05
5,27,2,2.62E-05
5,27,3,2.64E-05
5,27,4,2.94E-05
5,27,5,4.70E-05
5,27,6,9.12E-05
5,27,7,0.000114199
5,27,8,8.96E-05
5,27,9,6.32E-05
5,27,10,4.98E-05
5,27,11,4.53E-05
5,27,12,4.58E-05
5,27,13,4.38E-05
5,27,14,4.34E-05
5,27,15,5.06E-05
5,27,16,7.36E-05
5,27,17,9.17E-05
5,27,18,9.40E-05
5,27,19,9.27E-05
5,27,20,8.94E-05
5,27,21,7.98E-05
5,27,22,6.07E-05
5,27,23,3.90E-05
5,27,24,2.93E-05
5,28,1,2.62E-05
5,28,2,2.62E-05
5,28,3,2.64E-05
5,28,4,2.94E-05
5,28,5,4.70E-05
5,28,6,9.12E-05
5,28,7,0.000114199
5,28,8,8.96E-05
5,28,9,6.32E-05
5,28,10,4.98E-05
5,28,11,4.53E-05
5,28,12,4.58E-05
5,28,13,4.38E-05
5,28,14,4.34E-05
5,28,15,5.06E-05
5,28,16,7.36E-05
5,28,17,9.17E-05
5,28,18,9.40E-05
5,28,19,9.27E-05
5,28,20,8.94E-05
5,28,21,7.98E-05
5,28,22,6.07E-05
5,28,23,3.90E-05
5,28,24,2.93E-05
5,29,1,2.62E-05
5,29,2,2.62E-05
5,29,3,2.64E-05
5,29,4,2.94E-05
5,29,5,4.70E-05
5,29,6,9.12E-05
5,29,7,0.000114199
5,29,8,8.96E-05
5,29,9,6.32E-05
5,29,10,4.98E-05
5,29,11,4.53E-05
5,29,12,4.58E-05
5,29,13,4.38E-05
5,29,14,4.34E-05
5,29,15,5.06E-05
5,29,16,7.36E-05
5,29,17,9.17E-05
5,29,18,9.40E-05
5,29,19,9.27E-05
5,29,20,8.94E-05
5,29,21,7.98E-05
5,29,22,6.07E-05
5,29,23,3.90E-05
5,29,24,2.93E-05
5,30,1,2.62E-05
5,30,2,2.62E-05
5,30,3,2.64E-05
5,30,4,2.94E-05
5,30,5,4.70E-05
5,30,6,9.12E-05
5,30,7,0.000114199
5,30,8,8.96E-05
5,30,9,6.32E-05
5,30,10,4.98E-05
5,30,11,4.53E-05
5,30,12,4.58E-05
5,30,13,4.38E-05
5,30,14,4.34E-05
5,30,15,5.06E-05
5,30,16,7.36E-05
5,30,17,9.17E-05
5,30,18,9.40E-05
5,30,19,9.27E-05
5,30,20,8.94E-05
5,30,21,7.98E-05
5,30,22,6.07E-05
5,30,23,3.90E-05
5,30,24,2.93E-05
5,31,1,2.62E-05
5,31,2,2.62E-05
5,31,3,2.64E-05
5,31,4,2.94E-05
5,31,5,4.70E-05
5,31,6,9.12E-05
5,31,7,0.000114199
5,31,8,8.96E-05
5,31,9,6.32E-05
5,31,10,4.98E-05
5,31,11,4.53E-05
5,31,12,4.58E-05
5,31,13,4.38E-05
5,31,14,4.34E-05
5,31,15,5.06E-05
5,31,16,7.36E-05
5,31,17,9.17E-05
5,31,18,9.40E-05
5,31,19,9.27E-05
5,31,20,8.94E-05
5,31,21,7.98E-05
5,31,22,6.07E-05
5,31,23,3.90E-05
5,31,24,2.93E-05
6,1,1,2.01E-05
6,1,2,1.99E-05
6,1,3,2.03E-05
6,1,4,2.11E-05
6,1,5,2.44E-05
6,1,6,3.49E-05
6,1,7,4.08E-05
6,1,8,3.16E-05
6,1,9,2.46E-05
6,1,10,2.17E-05
6,1,11,2.06E-05
6,1,12,2.08E-05
6,1,13,2.06E-05
6,1,14,2.13E-05
6,1,15,2.22E-05
6,1,16,2.64E-05
6,1,17,3.02E-05
6,1,18,3.09E-05
6,1,19,3.17E-05
6,1,20,3.23E-05
6,1,21,3.15E-05
6,1,22,2.73E-05
6,1,23,2.25E-05
6,1,24,2.05E-05
6,2,1,2.01E-05
6,2,2,1.99E-05
6,2,3,2.03E-05
6,2,4,2.11E-05
6,2,5,2.44E-05
6,2,6,3.49E-05
6,2,7,4.08E-05
6,2,8,3.16E-05
6,2,9,2.46E-05
6,2,10,2.17E-05
6,2,11,2.06E-05
6,2,12,2.08E-05
6,2,13,2.06E-05
6,2,14,2.13E-05
6,2,15,2.22E-05
6,2,16,2.64E-05
6,2,17,3.02E-05
6,2,18,3.09E-05
6,2,19,3.17E-05
6,2,20,3.23E-05
6,2,21,3.15E-05
6,2,22,2.73E-05
6,2,23,2.25E-05
6,2,24,2.05E-05
6,3,1,2.01E-05
6,3,2,1.99E-05
6,3,3,2.03E-05
6,3,4,2.11E-05
6,3,5,2.44E-05
6,3,6,3.49E-05
6,3,7,4.08E-05
6,3,8,3.16E-05
6,3,9,2.46E-05
6,3,10,2.17E-05
6,3,11,2.06E-05
6,3,12,2.08E-05
6,3,13,2.06E-05
6,3,14,2.13E-05
6,3,15,2.22E-05
6,3,16,2.64E-05
6,3,17,3.02E-05
6,3,18,3.09E-05
6,3,19,3.17E-05
6,3,20,3.23E-05
6,3,21,3.15E-05
6,3,22,2.73E-05
6,3,23,2.25E-05
6,3,24,2.05E-05
6,4,1,2.01E-05
6,4,2,1.99E-05
6,4,3,2.03E-05
6,4,4,2.11E-05
6,4,5,2.44E-05
6,4,6,3.49E-05
6,4,7,4.08E-05
6,4,8,3.16E-05
6,4,9,2.46E-05
6,4,10,2.17E-05
6,4,11,2.06E-05
6,4,12,2.08E-05
6,4,13,2.06E-05
6,4,14,2.13E-05
6,4,15,2.22E-05
6,4,16,2.64E-05
6,4,17,3.02E-05
6,4,18,3.09E-05
6,4,19,3.17E-05
6,4,20,3.23E-05
6,4,21,3.15E-05
6,4,22,2.73E-05
6,4,23,2.25E-05
6,4,24,2.05E-05
6,5,1,2.01E-05
6,5,2,1.99E-05
6,5,3,2.03E-05
6,5,4,2.11E-05
6,5,5,2.44E-05
6,5,6,3.49E-05
6,5,7,4.08E-05
6,5,8,3.16E-05
6,5,9,2.46E-05
6,5,10,2.17E-05
6,5,11,2.06E-05
6,5,12,2.08E-05
6,5,13,2.06E-05
6,5,14,2.13E-05
6,5,15,2.22E-05
6,5,16,2.64E-05
6,5,17,3.02E-05
6,5,18,3.09E-05
6,5,19,3.17E-05
6,5,20,3.23E-05
6,5,21,3.15E-05
6,5,22,2.73E-05
6,5,23,2.25E-05
6,5,24,2.05E-05
6,6,1,2.01E-05
6,6,2,1.99E-05
6,6,3,2.03E-05
6,6,4,2.11E-05
6,6,5,2.44E-05
6,6,6,3.49E-05
6,6,7,4.08E-05
6,6,8,3.16E-05
6,6,9,2.46E-05
6,6,10,2.17E-05
6,6,11,2.06E-05
6,6,12,2.08E-05
6,6,13,2.06E-05
6,6,14,2.13E-05
6,6,15,2.22E-05
6,6,16,2.64E-05
6,6,17,3.02E-05
6,6,18,3.09E-05
6,6,19,3.17E-05
6,6,20,3.23E-05
6,6,21,3.15E-05
6,6,22,2.73E-05
6,6,23,2.25E-05
6,6,24,2.05E-05
6,7,1,2.01E-05
6,7,2,1.99E-05
6,7,3,2.03E-05
6,7,4,2.11E-05
6,7,5,2.44E-05
6,7,6,3.49E-05
6,7,7,4.08E-05
6,7,8,3.16E-05
6,7,9,2.46E-05
6,7,10,2.17E-05
6,7,11,2.06E-05
6,7,12,2.08E-05
6,7,13,2.06E-05
6,7,14,2.13E-05
6,7,15,2.22E-05
6,7,16,2.64E-05
6,7,17,3.02E-05
6,7,18,3.09E-05
6,7,19,3.17E-05
6,7,20,3.23E-05
6,7,21,3.15E-05
6,7,22,2.73E-05
6,7,23,2.25E-05
6,7,24,2.05E-05
6,8,1,2.01E-05
6,8,2,1.99E-05
6,8,3,2.03E-05
6,8,4,2.11E-05
6,8,5,2.44E-05
6,8,6,3.49E-05
6,8,7,4.08E-05
6,8,8,3.16E-05
6,8,9,2.46E-05
6,8,10,2.17E-05
6,8,11,2.06E-05
6,8,12,2.08E-05
6,8,13,2.06E-05
6,8,14,2.13E-05
6,8,15,2.22E-05
6,8,16,2.64E-05
6,8,17,3.02E-05
6,8,18,3.09E-05
6,8,19,3.17E-05
6,8,20,3.23E-05
6,8,21,3.15E-05
6,8,22,2.73E-05
6,8,23,2.25E-05
6,8,24,2.05E-05
6,9,1,2.01E-05
6,9,2,1.99E-05
6,9,3,2.03E-05
6,9,4,2.11E-05
6,9,5,2.44E-05
6,9,6,3.49E-05
6,9,7,4.08E-05
6,9,8,3.16E-05
6,9,9,2.46E-05
6,9,10,2.17E-05
6,9,11,2.06E-05
6,9,12,2.08E-05
6,9,13,2.06E-05
6,9,14,2.13E-05
6,9,15,2.22E-05
6,9,16,2.64E-05
6,9,17,3.02E-05
6,9,18,3.09E-05
6,9,19,3.17E-05
6,9,20,3.23E-05
6,9,21,3.15E-05
6,9,22,2.73E-05
6,9,23,2.25E-05
6,9,24,2.05E-05
6,10,1,2.01E-05
6,10,2,1.99E-05
6,10,3,2.03E-05
6,10,4,2.11E-05
6,10,5,2.44E-05
6,10,6,3.49E-05
6,10,7,4.08E-05
6,10,8,3.16E-05
6,10,9,2.46E-05
6,10,10,2.17E-05
6,10,11,2.06E-05
6,10,12,2.08E-05
6,10,13,2.06E-05
6,10,14,2.13E-05
6,10,15,2.22E-05
6,10,16,2.64E-05
6,10,17,3.02E-05
6,10,18,3.09E-05
6,10,19,3.17E-05
6,10,20,3.23E-05
6,10,21,3.15E-05
6,10,22,2.73E-05
6,10,23,2.25E-05
6,10,24,2.05E-05
6,11,1,2.01E-05
6,11,2,1.99E-05
6,11,3,2.03E-05
6,11,4,2.11E-05
6,11,5,2.44E-05
6,11,6,3.49E-05
6,11,7,4.08E-05
6,11,8,3.16E-05
6,11,9,2.46E-05
6,11,10,2.17E-05
6,11,11,2.06E-05
6,11,12,2.08E-05
6,11,13,2.06E-05
6,11,14,2.13E-05
6,11,15,2.22E-05
6,11,16,2.64E-05
6,11,17,3.02E-05
6,11,18,3.09E-05
6,11,19,3.17E-05
6,11,20,3.23E-05
6,11,21,3.15E-05
6,11,22,2.73E-05
6,11,23,2.25E-05
6,11,24,2.05E-05
6,12,1,2.01E-05
6,12,2,1.99E-05
6,12,3,2.03E-05
6,12,4,2.11E-05
6,12,5,2.44E-05
6,12,6,3.49E-05
6,12,7,4.08E-05
6,12,8,3.16E-05
6,12,9,2.46E-05
6,12,10,2.17E-05
6,12,11,2.06E-05
6,12,12,2.08E-05
6,12,13,2.06E-05
6,12,14,2.13E-05
6,12,15,2.22E-05
6,12,16,2.64E-05
6,12,17,3.02E-05
6,12,18,3.09E-05
6,12,19,3.17E-05
6,12,20,3.23E-05
6,12,21,3.15E-05
6,12,22,2.73E-05
6,12,23,2.25E-05
6,12,24,2.05E-05
6,13,1,2.01E-05
6,13,2,1.99E-05
6,13,3,2.03E-05
6,13,4,2.11E-05
6,13,5,2.44E-05
6,13,6,3.49E-05
6,13,7,4.08E-05
6,13,8,3.16E-05
6,13,9,2.46E-05
6,13,10,2.17E-05
6,13,11,2.06E-05
6,13,12,2.08E-05
6,13,13,2.06E-05
6,13,14,2.13E-05
6,13,15,2.22E-05
6,13,16,2.64E-05
6,13,17,3.02E-05
6,13,18,3.09E-05
6,13,19,3.17E-05
6,13,20,3.23E-05
6,13,21,3.15E-05
6,13,22,2.73E-05
6,13,23,2.25E-05
6,13,24,2.05E-05
6,14,1,2.01E-05
6,14,2,1.99E-05
6,14,3,2.03E-05
6,14,4,2.11E-05
6,14,5,2.44E-05
6,14,6,3.49E-05
6,14,7,4.08E-05
6,14,8,3.16E-05
6,14,9,2.46E-05
6,14,10,2.17E-05
6,14,11,2.06E-05
6,14,12,2.08E-05
6,14,13,2.06E-05
6,14,14,2.13E-05
6,14,15,2.22E-05
6,14,16,2.64E-05
6,14,17,3.02E-05
6,14,18,3.09E-05
6,14,19,3.17E-05
6,14,20,3.23E-05
6,14,21,3.15E-05
6,14,22,2.73E-05
6,14,23,2.25E-05
6,14,24,2.05E-05
6,15,1,2.01E-05
6,15,2,1.99E-05
6,15,3,2.03E-05
6,15,4,2.11E-05
6,15,5,2.44E-05
6,15,6,3.49E-05
6,15,7,4.08E-05
6,15,8,3.16E-05
6,15,9,2.46E-05
6,15,10,2.17E-05
6,15,11,2.06E-05
6,15,12,2.08E-05
6,15,13,2.06E-05
6,15,14,2.13E-05
6,15,15,2.22E-05
6,15,16,2.64E-05
6,15,17,3.02E-05
6,15,18,3.09E-05
6,15,19,3.17E-05
6,15,20,3.23E-05
6,15,21,3.15E-05
6,15,22,2.73E-05
6,15,23,2.25E-05
6,15,24,2.05E-05
6,16,1,2.01E-05
6,16,2,1.99E-05
6,16,3,2.03E-05
6,16,4,2.11E-05
6,16,5,2.44E-05
6,16,6,3.49E-05
6,16,7,4.08E-05
6,16,8,3.16E-05
6,16,9,2.46E-05
6,16,10,2.17E-05
6,16,11,2.06E-05
6,16,12,2.08E-05
6,16,13,2.06E-05
6,16,14,2.13E-05
6,16,15,2.22E-05
6,16,16,2.64E-05
6,16,17,3.02E-05
6,16,18,3.09E-05
6,16,19,3.17E-05
6,16,20,3.23E-05
6,16,21,3.15E-05
6,16,22,2.73E-05
6,16,23,2.25E-05
6,16,24,2.05E-05
6,17,1,2.01E-05
6,17,2,1.99E-05
6,17,3,2.03E-05
6,17,4,2.11E-05
6,17,5,2.44E-05
6,17,6,3.49E-05
6,17,7,4.08E-05
6,17,8,3.16E-05
6,17,9,2.46E-05
6,17,10,2.17E-05
6,17,11,2.06E-05
6,17,12,2.08E-05
6,17,13,2.06E-05
6,17,14,2.13E-05
6,17,15,2.22E-05
6,17,16,2.64E-05
6,17,17,3.02E-05
6,17,18,3.09E-05
6,17,19,3.17E-05
6,17,20,3.23E-05
6,17,21,3.15E-05
6,17,22,2.73E-05
6,17,23,2.25E-05
6,17,24,2.05E-05
6,18,1,2.01E-05
6,18,2,1.99E-05
6,18,3,2.03E-05
6,18,4,2.11E-05
6,18,5,2.44E-05
6,18,6,3.49E-05
6,18,7,4.08E-05
6,18,8,3.16E-05
6,18,9,2.46E-05
6,18,10,2.17E-05
6,18,11,2.06E-05
6,18,12,2.08E-05
6,18,13,2.06E-05
6,18,14,2.13E-05
6,18,15,2.22E-05
6,18,16,2.64E-05
6,18,17,3.02E-05
6,18,18,3.09E-05
6,18,19,3.17E-05
6,18,20,3.23E-05
6,18,21,3.15E-05
6,18,22,2.73E-05
6,18,23,2.25E-05
6,18,24,2.05E-05
6,19,1,2.01E-05
6,19,2,1.99E-05
6,19,3,2.03E-05
6,19,4,2.11E-05
6,19,5,2.44E-05
6,19,6,3.49E-05
6,19,7,4.08E-05
6,19,8,3.16E-05
6,19,9,2.46E-05
6,19,10,2.17E-05
6,19,11,2.06E-05
6,19,12,2.08E-05
6,19,13,2.06E-05
6,19,14,2.13E-05
6,19,15,2.22E-05
6,19,16,2.64E-05
6,19,17,3.02E-05
6,19,18,3.09E-05
6,19,19,3.17E-05
6,19,20,3.23E-05
6,19,21,3.15E-05
6,19,22,2.73E-05
6,19,23,2.25E-05
6,19,24,2.05E-05
6,20,1,2.01E-05
6,20,2,1.99E-05
6,20,3,2.03E-05
6,20,4,2.11E-05
6,20,5,2.44E-05
6,20,6,3.49E-05
6,20,7,4.08E-05
6,20,8,3.16E-05
6,20,9,2.46E-05
6,20,10,2.17E-05
6,20,11,2.06E-05
6,20,12,2.08E-05
6,20,13,2.06E-05
6,20,14,2.13E-05
6,20,15,2.22E-05
6,20,16,2.64E-05
6,20,17,3.02E-05
6,20,18,3.09E-05
6,20,19,3.17E-05
6,20,20,3.23E-05
6,20,21,3.15E-05
6,20,22,2.73E-05
6,20,23,2.25E-05
6,20,24,2.05E-05
6,21,1,2.01E-05
6,21,2,1.99E-05
6,21,3,2.03E-05
6,21,4,2.11E-05
6,21,5,2.44E-05
6,21,6,3.49E-05
6,21,7,4.08E-05
6,21,8,3.16E-05
6,21,9,2.46E-05
6,21,10,2.17E-05
6,21,11,2.06E-05
6,21,12,2.08E-05
6,21,13,2.06E-05
6,21,14,2.13E-05
6,21,15,2.22E-05
6,21,16,2.64E-05
6,21,17,3.02E-05
6,21,18,3.09E-05
6,21,19,3.17E-05
6,21,20,3.23E-05
6,21,21,3.15E-05
6,21,22,2.73E-05
6,21,23,2.25E-05
6,21,24,2.05E-05
6,22,1,2.01E-05
6,22,2,1.99E-05
6,22,3,2.03E-05
6,22,4,2.11E-05
6,22,5,2.44E-05
6,22,6,3.49E-05
6,22,7,4.08E-05
6,22,8,3.16E-05
6,22,9,2.46E-05
6,22,10,2.17E-05
6,22,11,2.06E-05
6,22,12,2.08E-05
6,22,13,2.06E-05
6,22,14,2.13E-05
6,22,15,2.22E-05
6,22,16,2.64E-05
6,22,17,3.02E-05
6,22,18,3.09E-05
6,22,19,3.17E-05
6,22,20,3.23E-05
6,22,21,3.15E-05
6,22,22,2.73E-05
6,22,23,2.25E-05
6,22,24,2.05E-05
6,23,1,2.01E-05
6,23,2,1.99E-05
6,23,3,2.03E-05
6,23,4,2.11E-05
6,23,5,2.44E-05
6,23,6,3.49E-05
6,23,7,4.08E-05
6,23,8,3.16E-05
6,23,9,2.46E-05
6,23,10,2.17E-05
6,23,11,2.06E-05
6,23,12,2.08E-05
6,23,13,2.06E-05
6,23,14,2.13E-05
6,23,15,2.22E-05
6,23,16,2.64E-05
6,23,17,3.02E-05
6,23,18,3.09E-05
6,23,19,3.17E-05
6,23,20,3.23E-05
6,23,21,3.15E-05
6,23,22,2.73E-05
6,23,23,2.25E-05
6,23,24,2.05E-05
6,24,1,2.01E-05
6,24,2,1.99E-05
6,24,3,2.03E-05
6,24,4,2.11E-05
6,24,5,2.44E-05
6,24,6,3.49E-05
6,24,7,4.08E-05
6,24,8,3.16E-05
6,24,9,2.46E-05
6,24,10,2.17E-05
6,24,11,2.06E-05
6,24,12,2.08E-05
6,24,13,2.06E-05
6,24,14,2.13E-05
6,24,15,2.22E-05
6,24,16,2.64E-05
6,24,17,3.02E-05
6,24,18,3.09E-05
6,24,19,3.17E-05
6,24,20,3.23E-05
6,24,21,3.15E-05
6,24,22,2.73E-05
6,24,23,2.25E-05
6,24,24,2.05E-05
6,25,1,2.01E-05
6,25,2,1.99E-05
6,25,3,2.03E-05
6,25,4,2.11E-05
6,25,5,2.44E-05
6,25,6,3.49E-05
6,25,7,4.08E-05
6,25,8,3.16E-05
6,25,9,2.46E-05
6,25,10,2.17E-05
6,25,11,2.06E-05
6,25,12,2.08E-05
6,25,13,2.06E-05
6,25,14,2.13E-05
6,25,15,2.22E-05
6,25,16,2.64E-05
6,25,17,3.02E-05
6,25,18,3.09E-05
6,25,19,3.17E-05
6,25,20,3.23E-05
6,25,21,3.15E-05
6,25,22,2.73E-05
6,25,23,2.25E-05
6,25,24,2.05E-05
6,26,1,2.01E-05
6,26,2,1.99E-05
6,26,3,2.03E-05
6,26,4,2.11E-05
6,26,5,2.44E-05
6,26,6,3.49E-05
6,26,7,4.08E-05
6,26,8,3.16E-05
6,26,9,2.46E-05
6,26,10,2.17E-05
6,26,11,2.06E-05
6,26,12,2.08E-05
6,26,13,2.06E-05
6,26,14,2.13E-05
6,26,15,2.22E-05
6,26,16,2.64E-05
6,26,17,3.02E-05
6,26,18,3.09E-05
6,26,19,3.17E-05
6,26,20,3.23E-05
6,26,21,3.15E-05
6,26,22,2.73E-05
6,26,23,2.25E-05
6,26,24,2.05E-05
6,27,1,2.01E-05
6,27,2,1.99E-05
6,27,3,2.03E-05
6,27,4,2.11E-05
6,27,5,2.44E-05
6,27,6,3.49E-05
6,27,7,4.08E-05
6,27,8,3.16E-05
6,27,9,2.46E-05
6,27,10,2.17E-05
6,27,11,2.06E-05
6,27,12,2.08E-05
6,27,13,2.06E-05
6,27,14,2.13E-05
6,27,15,2.22E-05
6,27,16,2.64E-05
6,27,17,3.02E-05
6,27,18,3.09E-05
6,27,19,3.17E-05
6,27,20,3.23E-05
6,27,21,3.15E-05
6,27,22,2.73E-05
6,27,23,2.25E-05
6,27,24,2.05E-05
6,28,1,2.01E-05
6,28,2,1.99E-05
6,28,3,2.03E-05
6,28,4,2.11E-05
6,28,5,2.44E-05
6,28,6,3.49E-05
6,28,7,4.08E-05
6,28,8,3.16E-05
6,28,9,2.46E-05
6,28,10,2.17E-05
6,28,11,2.06E-05
6,28,12,2.08E-05
6,28,13,2.06E-05
6,28,14,2.13E-05
6,28,15,2.22E-05
6,28,16,2.64E-05
6,28,17,3.02E-05
6,28,18,3.09E-05
6,28,19,3.17E-05
6,28,20,3.23E-05
6,28,21,3.15E-05
6,28,22,2.73E-05
6,28,23,2.25E-05
6,28,24,2.05E-05
6,29,1,2.01E-05
6,29,2,1.99E-05
6,29,3,2.03E-05
6,29,4,2.11E-05
6,29,5,2.44E-05
6,29,6,3.49E-05
6,29,7,4.08E-05
6,29,8,3.16E-05
6,29,9,2.46E-05
6,29,10,2.17E-05
6,29,11,2.06E-05
6,29,12,2.08E-05
6,29,13,2.06E-05
6,29,14,2.13E-05
6,29,15,2.22E-05
6,29,16,2.64E-05
6,29,17,3.02E-05
6,29,18,3.09E-05
6,29,19,3.17E-05
6,29,20,3.23E-05
6,29,21,3.15E-05
6,29,22,2.73E-05
6,29,23,2.25E-05
6,29,24,2.05E-05
6,30,1,2.01E-05
6,30,2,1.99E-05
6,30,3,2.03E-05
6,30,4,2.11E-05
6,30,5,2.44E-05
6,30,6,3.49E-05
6,30,7,4.08E-05
6,30,8,3.16E-05
6,30,9,2.46E-05
6,30,10,2.17E-05
6,30,11,2.06E-05
6,30,12,2.08E-05
6,30,13,2.06E-05
6,30,14,2.13E-05
6,30,15,2.22E-05
6,30,16,2.64E-05
6,30,17,3.02E-05
6,30,18,3.09E-05
6,30,19,3.17E-05
6,30,20,3.23E-05
6,30,21,3.15E-05
6,30,22,2.73E-05
6,30,23,2.25E-05
6,30,24,2.05E-05
7,1,1,1.90E-05
7,1,2,1.90E-05
7,1,3,1.90E-05
7,1,4,1.90E-05
7,1,5,1.90E-05
7,1,6,1.90E-05
7,1,7,1.90E-05
7,1,8,1.90E-05
7,1,9,1.90E-05
7,1,10,1.90E-05
7,1,11,1.90E-05
7,1,12,1.90E-05
7,1,13,1.90E-05
7,1,14,1.90E-05
7,1,15,1.90E-05
7,1,16,1.90E-05
7,1,17,1.90E-05
7,1,18,1.90E-05
7,1,19,1.90E-05
7,1,20,1.90E-05
7,1,21,1.90E-05
7,1,22,1.90E-05
7,1,23,1.90E-05
7,1,24,1.90E-05
7,2,1,1.90E-05
7,2,2,1.90E-05
7,2,3,1.90E-05
7,2,4,1.90E-05
7,2,5,1.90E-05
7,2,6,1.90E-05
7,2,7,1.90E-05
7,2,8,1.90E-05
7,2,9,1.90E-05
7,2,10,1.90E-05
7,2,11,1.90E-05
7,2,12,1.90E-05
7,2,13,1.90E-05
7,2,14,1.90E-05
7,2,15,1.90E-05
7,2,16,1.90E-05
7,2,17,1.90E-05
7,2,18,1.90E-05
7,2,19,1.90E-05
7,2,20,1.90E-05
7,2,21,1.90E-05
7,2,22,1.90E-05
7,2,23,1.90E-05
7,2,24,1.90E-05
7,3,1,1.90E-05
7,3,2,1.90E-05
7,3,3,1.90E-05
7,3,4,1.90E-05
7,3,5,1.90E-05
7,3,6,1.90E-05
7,3,7,1.90E-05
7,3,8,1.90E-05
7,3,9,1.90E-05
7,3,10,1.90E-05
7,3,11,1.90E-05
7,3,12,1.90E-05
7,3,13,1.90E-05
7,3,14,1.90E-05
7,3,15,1.90E-05
7,3,16,1.90E-05
7,3,17,1.90E-05
7,3,18,1.90E-05
7,3,19,1.90E-05
7,3,20,1.90E-05
7,3,21,1.90E-05
7,3,22,1.90E-05
7,3,23,1.90E-05
7,3,24,1.90E-05
7,4,1,1.90E-05
7,4,2,1.90E-05
7,4,3,1.90E-05
7,4,4,1.90E-05
7,4,5,1.90E-05
7,4,6,1.90E-05
7,4,7,1.90E-05
7,4,8,1.90E-05
7,4,9,1.90E-05
7,4,10,1.90E-05
7,4,11,1.90E-05
7,4,12,1.90E-05
7,4,13,1.90E-05
7,4,14,1.90E-05
7,4,15,1.90E-05
7,4,16,1.90E-05
7,4,17,1.90E-05
7,4,18,1.90E-05
7,4,19,1.90E-05
7,4,20,1.90E-05
7,4,21,1.90E-05
7,4,22,1.90E-05
7,4,23,1.90E-05
7,4,24,1.90E-05
7,5,1,1.90E-05
7,5,2,1.90E-05
7,5,3,1.90E-05
7,5,4,1.90E-05
7,5,5,1.90E-05
7,5,6,1.90E-05
7,5,7,1.90E-05
7,5,8,1.90E-05
7,5,9,1.90E-05
7,5,10,1.90E-05
7,5,11,1.90E-05
7,5,12,1.90E-05
7,5,13,1.90E-05
