Month,Day,Period,Solar PV
12,16,8,0.00
12,16,9,21.79
12,16,10,44.70
12,16,11,52.36
12,16,12,55.12
12,16,13,54.34
12,16,14,53.34
12,16,15,52.98
12,16,16,50.32
12,16,17,41.90
12,16,18,16.68
12,16,19,0.00
12,16,20,0.00
12,16,21,0.00
12,16,22,0.00
12,16,23,0.00
12,16,24,0.00
12,17,1,0.00
12,17,2,0.00
12,17,3,0.00
12,17,4,0.00
12,17,5,0.00
12,17,6,0.00
12,17,7,0.00
12,17,8,0.00
12,17,9,11.72
12,17,10,26.72
12,17,11,36.92
12,17,12,44.08
12,17,13,45.57
12,17,14,46.62
12,17,15,45.59
12,17,16,36.05
12,17,17,26.84
12,17,18,10.00
12,17,19,0.00
12,17,20,0.00
12,17,21,0.00
12,17,22,0.00
12,17,23,0.00
12,17,24,0.00
12,18,1,0.00
12,18,2,0.00
12,18,3,0.00
12,18,4,0.00
12,18,5,0.00
12,18,6,0.00
12,18,7,0.00
12,18,8,0.00
12,18,9,4.42
12,18,10,25.90
12,18,11,49.32
12,18,12,55.42
12,18,13,33.55
12,18,14,41.80
12,18,15,49.87
12,18,16,56.32
12,18,17,51.04
12,18,18,22.79
12,18,19,0.00
12,18,20,0.00
12,18,21,0.00
12,18,22,0.00
12,18,23,0.00
12,18,24,0.00
12,19,1,0.00
12,19,2,0.00
12,19,3,0.00
12,19,4,0.00
12,19,5,0.00
12,19,6,0.00
12,19,7,0.00
12,19,8,0.00
12,19,9,26.27
12,19,10,36.99
12,19,11,43.53
12,19,12,48.15
12,19,13,49.77
12,19,14,50.93
12,19,15,55.37
12,19,16,49.94
12,19,17,56.37
12,19,18,26.62
12,19,19,0.00
12,19,20,0.00
12,19,21,0.00
12,19,22,0.00
12,19,23,0.00
12,19,24,0.00
12,20,1,0.00
12,20,2,0.00
12,20,3,0.00
12,20,4,0.00
12,20,5,0.00
12,20,6,0.00
12,20,7,0.00
12,20,8,0.00
12,20,9,27.21
12,20,10,55.32
12,20,11,60.75
12,20,12,61.01
12,20,13,59.75
12,20,14,59.21
12,20,15,59.89
12,20,16,58.98
12,20,17,53.41
12,20,18,26.73
12,20,19,0.00
12,20,20,0.00
12,20,21,0.00
12,20,22,0.00
12,20,23,0.00
12,20,24,0.00
12,21,1,0.00
12,21,2,0.00
12,21,3,0.00
12,21,4,0.00
12,21,5,0.00
12,21,6,0.00
12,21,7,0.00
12,21,8,0.00
12,21,9,17.52
12,21,10,41.04
12,21,11,48.82
12,21,12,52.50
12,21,13,53.36
12,21,14,53.56
12,21,15,52.40
12,21,16,48.44
12,21,17,40.36
12,21,18,16.93
12,21,19,0.00
12,21,20,0.00
12,21,21,0.00
12,21,22,0.00
12,21,23,0.00
12,21,24,0.00
12,22,1,0.00
12,22,2,0.00
12,22,3,0.00
12,22,4,0.00
12,22,5,0.00
12,22,6,0.00
12,22,7,0.00
12,22,8,0.00
12,22,9,22.48
12,22,10,51.44
12,22,11,57.15
12,22,12,59.36
12,22,13,58.35
12,22,14,57.00
12,22,15,56.55
12,22,16,53.68
12,22,17,46.83
12,22,18,21.44
12,22,19,0.00
12,22,20,0.00
12,22,21,0.00
12,22,22,0.00
12,22,23,0.00
12,22,24,0.00
12,23,1,0.00
12,23,2,0.00
12,23,3,0.00
12,23,4,0.00
12,23,5,0.00
12,23,6,0.00
12,23,7,0.00
12,23,8,0.00
12,23,9,29.99
12,23,10,59.70
12,23,11,63.08
12,23,12,62.02
12,23,13,61.26
12,23,14,60.88
12,23,15,60.89
12,23,16,62.81
12,23,17,60.22
12,23,18,32.66
12,23,19,0.00
12,23,20,0.00
12,23,21,0.00
12,23,22,0.00
12,23,23,0.00
12,23,24,0.00
12,24,1,0.00
12,24,2,0.00
12,24,3,0.00
12,24,4,0.00
12,24,5,0.00
12,24,6,0.00
12,24,7,0.00
12,24,8,0.00
12,24,9,22.54
12,24,10,50.10
12,24,11,57.64
12,24,12,59.04
12,24,13,57.28
12,24,14,56.35
12,24,15,56.59
12,24,16,54.04
12,24,17,49.73
12,24,18,23.70
12,24,19,0.00
12,24,20,0.00
12,24,21,0.00
12,24,22,0.00
12,24,23,0.00
12,24,24,0.00
12,25,1,0.00
12,25,2,0.00
12,25,3,0.00
12,25,4,0.00
12,25,5,0.00
12,25,6,0.00
12,25,7,0.00
12,25,8,0.00
12,25,9,21.22
12,25,10,47.85
12,25,11,52.11
12,25,12,53.43
12,25,13,54.94
12,25,14,55.32
12,25,15,57.03
12,25,16,57.54
12,25,17,49.93
12,25,18,24.71
12,25,19,0.00
12,25,20,0.00
12,25,21,0.00
12,25,22,0.00
12,25,23,0.00
12,25,24,0.00
12,26,1,0.00
12,26,2,0.00
12,26,3,0.00
12,26,4,0.00
12,26,5,0.00
12,26,6,0.00
12,26,7,0.00
12,26,8,0.00
12,26,9,6.57
12,26,10,28.25
12,26,11,24.91
12,26,12,39.23
12,26,13,16.58
12,26,14,8.64
12,26,15,28.04
12,26,16,43.73
12,26,17,59.14
12,26,18,29.94
12,26,19,0.00
12,26,20,0.00
12,26,21,0.00
12,26,22,0.00
12,26,23,0.00
12,26,24,0.00
12,27,1,0.00
12,27,2,0.00
12,27,3,0.00
12,27,4,0.00
12,27,5,0.00
12,27,6,0.00
12,27,7,0.00
12,27,8,0.00
12,27,9,27.01
12,27,10,52.71
12,27,11,60.75
12,27,12,61.15
12,27,13,56.60
12,27,14,54.00
12,27,15,52.73
12,27,16,52.83
12,27,17,46.69
12,27,18,24.31
12,27,19,0.00
12,27,20,0.00
12,27,21,0.00
12,27,22,0.00
12,27,23,0.00
12,27,24,0.00
12,28,1,0.00
12,28,2,0.00
12,28,3,0.00
12,28,4,0.00
12,28,5,0.00
12,28,6,0.00
12,28,7,0.00
12,28,8,0.00
12,28,9,14.68
12,28,10,35.20
12,28,11,43.46
12,28,12,45.67
12,28,13,47.63
12,28,14,48.81
12,28,15,48.24
12,28,16,41.09
12,28,17,27.69
12,28,18,11.12
12,28,19,0.00
12,28,20,0.00
12,28,21,0.00
12,28,22,0.00
12,28,23,0.00
12,28,24,0.00
12,29,1,0.00
12,29,2,0.00
12,29,3,0.00
12,29,4,0.00
12,29,5,0.00
12,29,6,0.00
12,29,7,0.00
12,29,8,0.00
12,29,9,17.10
12,29,10,46.09
12,29,11,55.18
12,29,12,58.30
12,29,13,53.20
12,29,14,44.43
12,29,15,36.92
12,29,16,35.47
12,29,17,18.36
12,29,18,21.52
12,29,19,0.00
12,29,20,0.00
12,29,21,0.00
12,29,22,0.00
12,29,23,0.00
12,29,24,0.00
12,30,1,0.00
12,30,2,0.00
12,30,3,0.00
12,30,4,0.00
12,30,5,0.00
12,30,6,0.00
12,30,7,0.00
12,30,8,0.00
12,30,9,9.16
12,30,10,25.01
12,30,11,35.35
12,30,12,43.16
12,30,13,46.30
12,30,14,45.91
12,30,15,44.60
12,30,16,37.34
12,30,17,28.59
12,30,18,12.90
12,30,19,0.00
12,30,20,0.00
12,30,21,0.00
12,30,22,0.00
12,30,23,0.00
12,30,24,0.00
12,31,1,0.00
12,31,2,0.00
12,31,3,0.00
12,31,4,0.00
12,31,5,0.00
12,31,6,0.00
12,31,7,0.00
12,31,8,0.00
12,31,9,3.84
12,31,10,13.64
12,31,11,15.72
12,31,12,32.23
12,31,13,26.11
12,31,14,18.38
12,31,15,7.17
12,31,16,12.25
12,31,17,10.35
12,31,18,5.04
12,31,19,0.00
12,31,20,0.00
12,31,21,0.00
12,31,22,0.00
12,31,23,0.00
12,31,24,0.00
